run_id,qc_level,evaluation_type,nominal_value,measured_value,units,percent_bias,replicate_number,injection_index,analyte_area,is_area,area_ratio,retention_time,manual_integration,pass_fail,acceptance_limit_lower,acceptance_limit_upper,ingest_id,source_row
R00203,low_qc,quantitative,1.5,1.4955,ng/mL,-0.3008,1,1,150717.3,151172.0,0.99699,4.187,0,pass,-15.0,15.0,,synthetic:R00203:low_qc:1
R00203,low_qc,quantitative,1.5,1.5315,ng/mL,2.1015,2,2,164273.8,160892.6,1.02102,4.228,0,pass,-15.0,15.0,,synthetic:R00203:low_qc:2
R00203,mid_qc,quantitative,75.0,74.3328,ng/mL,-0.8895,1,3,147635.1,148960.2,0.9911,4.209,0,pass,-15.0,15.0,,synthetic:R00203:mid_qc:1
R00203,mid_qc,quantitative,75.0,73.0558,ng/mL,-2.5922,2,4,143238.0,147049.9,0.97408,4.238,0,pass,-15.0,15.0,,synthetic:R00203:mid_qc:2
R00203,high_qc,quantitative,200.0,199.9479,ng/mL,-0.0261,1,5,147571.5,147610.0,0.99974,4.224,0,pass,-15.0,15.0,,synthetic:R00203:high_qc:1
R00203,high_qc,quantitative,200.0,197.2047,ng/mL,-1.3977,2,6,148395.2,150498.7,0.98602,4.206,0,pass,-15.0,15.0,,synthetic:R00203:high_qc:2
R00204,low_qc,quantitative,6.0,6.555,ng/mL,9.2495,1,1,164605.0,150668.8,1.0925,4.226,0,pass,-15.0,15.0,,synthetic:R00204:low_qc:1
R00204,low_qc,quantitative,6.0,6.1935,ng/mL,3.2245,2,2,150093.5,145405.0,1.03224,4.178,0,pass,-15.0,15.0,,synthetic:R00204:low_qc:2
R00204,mid_qc,quantitative,150.0,161.3946,ng/mL,7.5964,1,3,166015.6,154294.7,1.07596,4.179,0,pass,-15.0,15.0,,synthetic:R00204:mid_qc:1
R00204,mid_qc,quantitative,150.0,159.2785,ng/mL,6.1857,2,4,141715.9,133460.4,1.06186,4.246,0,pass,-15.0,15.0,,synthetic:R00204:mid_qc:2
R00204,high_qc,quantitative,400.0,426.7289,ng/mL,6.6822,1,5,165207.3,154859.2,1.06682,4.247,0,pass,-15.0,15.0,,synthetic:R00204:high_qc:1
R00204,high_qc,quantitative,400.0,415.106,ng/mL,3.7765,2,6,159177.8,153385.2,1.03777,4.232,0,pass,-15.0,15.0,,synthetic:R00204:high_qc:2
R00205,low_qc,quantitative,3.0,2.8762,ng/mL,-4.1263,1,1,144784.7,151016.2,0.95874,4.22,0,pass,-15.0,15.0,,synthetic:R00205:low_qc:1
R00205,low_qc,quantitative,3.0,2.8323,ng/mL,-5.5886,2,2,143500.2,151994.6,0.94411,4.246,0,pass,-15.0,15.0,,synthetic:R00205:low_qc:2
R00205,mid_qc,quantitative,30.0,30.1293,ng/mL,0.4308,1,3,152280.2,151627.0,1.00431,4.188,0,pass,-15.0,15.0,,synthetic:R00205:mid_qc:1
R00205,mid_qc,quantitative,30.0,30.2073,ng/mL,0.6911,2,4,155306.2,154240.3,1.00691,4.193,0,pass,-15.0,15.0,,synthetic:R00205:mid_qc:2
R00205,high_qc,quantitative,80.0,80.6568,ng/mL,0.821,1,5,148640.7,147430.3,1.00821,4.198,0,pass,-15.0,15.0,,synthetic:R00205:high_qc:1
R00205,high_qc,quantitative,80.0,78.1089,ng/mL,-2.3639,2,6,138625.2,141981.4,0.97636,4.236,0,pass,-15.0,15.0,,synthetic:R00205:high_qc:2
R00206,low_qc,quantitative,1.5,1.4359,ng/mL,-4.2732,1,1,147897.5,154499.6,0.95727,4.218,0,pass,-15.0,15.0,,synthetic:R00206:low_qc:1
R00206,low_qc,quantitative,1.5,1.446,ng/mL,-3.602,2,2,138437.2,143610.1,0.96398,4.205,0,pass,-15.0,15.0,,synthetic:R00206:low_qc:2
R00206,mid_qc,quantitative,75.0,75.8713,ng/mL,1.1617,1,3,154294.1,152522.3,1.01162,4.218,0,pass,-15.0,15.0,,synthetic:R00206:mid_qc:1
R00206,mid_qc,quantitative,75.0,73.4002,ng/mL,-2.1331,2,4,138408.1,141424.8,0.97867,4.252,0,pass,-15.0,15.0,,synthetic:R00206:mid_qc:2
R00206,high_qc,quantitative,200.0,198.5264,ng/mL,-0.7368,1,5,139082.4,140114.8,0.99263,4.227,0,pass,-15.0,15.0,,synthetic:R00206:high_qc:1
R00206,high_qc,quantitative,200.0,198.3098,ng/mL,-0.8451,2,6,144951.6,146187.0,0.99155,4.207,0,pass,-15.0,15.0,,synthetic:R00206:high_qc:2
R00207,low_qc,quantitative,6.0,6.2305,ng/mL,3.8412,1,1,141325.4,136097.7,1.03841,4.199,0,pass,-15.0,15.0,,synthetic:R00207:low_qc:1
R00207,low_qc,quantitative,6.0,6.3474,ng/mL,5.7905,2,2,159814.4,151066.9,1.0579,4.217,0,pass,-15.0,15.0,,synthetic:R00207:low_qc:2
R00207,mid_qc,quantitative,150.0,160.1655,ng/mL,6.777,1,3,152130.0,142474.5,1.06777,4.207,0,pass,-15.0,15.0,,synthetic:R00207:mid_qc:1
R00207,mid_qc,quantitative,150.0,156.1121,ng/mL,4.0747,2,4,163882.4,157466.1,1.04075,4.156,0,pass,-15.0,15.0,,synthetic:R00207:mid_qc:2
R00207,high_qc,quantitative,400.0,520.3002,ng/mL,30.0751,1,5,193562.2,148808.0,1.30075,4.257,0,fail,-15.0,15.0,,synthetic:R00207:high_qc:1
R00207,high_qc,quantitative,400.0,408.3444,ng/mL,2.0861,2,6,158621.1,155379.7,1.02086,4.238,0,pass,-15.0,15.0,,synthetic:R00207:high_qc:2
R00208,low_qc,quantitative,3.0,3.1067,ng/mL,3.5557,1,1,155692.3,150346.4,1.03556,4.192,0,pass,-15.0,15.0,,synthetic:R00208:low_qc:1
R00208,low_qc,quantitative,3.0,2.8596,ng/mL,-4.6816,2,2,135811.4,142481.8,0.95318,4.189,0,pass,-15.0,15.0,,synthetic:R00208:low_qc:2
R00208,mid_qc,quantitative,30.0,30.0708,ng/mL,0.2358,1,3,146891.9,146546.3,1.00236,4.209,0,pass,-15.0,15.0,,synthetic:R00208:mid_qc:1
R00208,mid_qc,quantitative,30.0,31.0189,ng/mL,3.3962,2,4,153333.9,148297.4,1.03396,4.251,0,pass,-15.0,15.0,,synthetic:R00208:mid_qc:2
R00208,high_qc,quantitative,80.0,79.1323,ng/mL,-1.0846,1,5,151926.1,153591.9,0.98915,4.232,0,pass,-15.0,15.0,,synthetic:R00208:high_qc:1
R00208,high_qc,quantitative,80.0,82.8996,ng/mL,3.6245,2,6,167467.6,161610.1,1.03624,4.206,0,pass,-15.0,15.0,,synthetic:R00208:high_qc:2
R00209,low_qc,quantitative,1.5,1.4072,ng/mL,-6.1874,1,1,133958.7,142793.9,0.93813,4.18,0,pass,-15.0,15.0,,synthetic:R00209:low_qc:1
R00209,low_qc,quantitative,1.5,1.3832,ng/mL,-7.7883,2,2,124187.5,134676.6,0.92212,4.203,0,pass,-15.0,15.0,,synthetic:R00209:low_qc:2
R00209,mid_qc,quantitative,75.0,70.2202,ng/mL,-6.3731,1,3,139512.2,149008.7,0.93627,4.21,0,pass,-15.0,15.0,,synthetic:R00209:mid_qc:1
R00209,mid_qc,quantitative,75.0,73.1829,ng/mL,-2.4228,2,4,145108.8,148711.8,0.97577,4.203,0,pass,-15.0,15.0,,synthetic:R00209:mid_qc:2
R00209,high_qc,quantitative,200.0,181.7838,ng/mL,-9.1081,1,5,129993.6,143020.1,0.90892,4.206,0,pass,-15.0,15.0,,synthetic:R00209:high_qc:1
R00209,high_qc,quantitative,200.0,188.7939,ng/mL,-5.6031,2,6,133657.9,141591.3,0.94397,4.237,0,pass,-15.0,15.0,,synthetic:R00209:high_qc:2
R00210,low_qc,quantitative,6.0,6.3593,ng/mL,5.9881,1,1,158602.0,149641.3,1.05988,4.244,0,pass,-15.0,15.0,,synthetic:R00210:low_qc:1
R00210,low_qc,quantitative,6.0,6.5429,ng/mL,9.049,2,2,162836.0,149323.6,1.09049,4.178,0,pass,-15.0,15.0,,synthetic:R00210:low_qc:2
R00210,mid_qc,quantitative,150.0,129.0541,ng/mL,-13.9639,1,3,121067.6,140717.2,0.86036,4.223,0,pass,-15.0,15.0,,synthetic:R00210:mid_qc:1
R00210,mid_qc,quantitative,150.0,147.1583,ng/mL,-1.8945,2,4,142587.3,145340.7,0.98106,4.187,0,pass,-15.0,15.0,,synthetic:R00210:mid_qc:2
R00210,high_qc,quantitative,400.0,403.0631,ng/mL,0.7658,1,5,152507.8,151348.8,1.00766,4.215,0,pass,-15.0,15.0,,synthetic:R00210:high_qc:1
R00210,high_qc,quantitative,400.0,413.1816,ng/mL,3.2954,2,6,149698.9,144923.1,1.03295,4.231,0,pass,-15.0,15.0,,synthetic:R00210:high_qc:2
R00211,low_qc,quantitative,3.0,2.8949,ng/mL,-3.5038,1,1,129535.8,134239.2,0.96496,4.19,0,pass,-15.0,15.0,,synthetic:R00211:low_qc:1
R00211,low_qc,quantitative,3.0,2.8567,ng/mL,-4.7759,2,2,135782.0,142592.1,0.95224,4.204,0,pass,-15.0,15.0,,synthetic:R00211:low_qc:2
R00211,mid_qc,quantitative,30.0,28.3307,ng/mL,-5.5643,1,3,134436.0,142357.2,0.94436,4.255,0,pass,-15.0,15.0,,synthetic:R00211:mid_qc:1
R00211,mid_qc,quantitative,30.0,30.3337,ng/mL,1.1124,2,4,158400.4,156657.8,1.01112,4.224,0,pass,-15.0,15.0,,synthetic:R00211:mid_qc:2
R00211,high_qc,quantitative,80.0,74.2594,ng/mL,-7.1758,1,5,140907.7,151800.6,0.92824,4.197,0,pass,-15.0,15.0,,synthetic:R00211:high_qc:1
R00211,high_qc,quantitative,80.0,76.6829,ng/mL,-4.1464,2,6,145637.9,151937.9,0.95854,4.223,0,pass,-15.0,15.0,,synthetic:R00211:high_qc:2
R00212,low_qc,quantitative,1.5,1.5273,ng/mL,1.8197,1,1,149588.4,146915.0,1.0182,4.219,0,pass,-15.0,15.0,,synthetic:R00212:low_qc:1
R00212,low_qc,quantitative,1.5,1.4412,ng/mL,-3.9197,2,2,136280.2,141839.9,0.9608,4.245,0,pass,-15.0,15.0,,synthetic:R00212:low_qc:2
R00212,mid_qc,quantitative,75.0,75.8216,ng/mL,1.0955,1,3,153118.5,151459.3,1.01096,4.176,0,pass,-15.0,15.0,,synthetic:R00212:mid_qc:1
R00212,mid_qc,quantitative,75.0,76.9827,ng/mL,2.6436,2,4,155683.0,151673.3,1.02644,4.233,0,pass,-15.0,15.0,,synthetic:R00212:mid_qc:2
R00212,high_qc,quantitative,200.0,197.4579,ng/mL,-1.2711,1,5,143497.2,145344.6,0.98729,4.186,0,pass,-15.0,15.0,,synthetic:R00212:high_qc:1
R00212,high_qc,quantitative,200.0,210.274,ng/mL,5.137,2,6,151132.8,143748.4,1.05137,4.213,0,pass,-15.0,15.0,,synthetic:R00212:high_qc:2
R00213,low_qc,quantitative,6.0,6.626,ng/mL,10.4327,1,1,170187.3,154109.5,1.10433,4.2,0,pass,-15.0,15.0,,synthetic:R00213:low_qc:1
R00213,low_qc,quantitative,6.0,6.348,ng/mL,5.7992,2,2,173314.6,163814.6,1.05799,4.252,0,pass,-15.0,15.0,,synthetic:R00213:low_qc:2
R00213,mid_qc,quantitative,150.0,164.0722,ng/mL,9.3815,1,3,160239.7,146496.2,1.09381,4.238,0,pass,-15.0,15.0,,synthetic:R00213:mid_qc:1
R00213,mid_qc,quantitative,150.0,161.4914,ng/mL,7.661,2,4,164389.9,152692.2,1.07661,4.214,0,pass,-15.0,15.0,,synthetic:R00213:mid_qc:2
R00213,high_qc,quantitative,400.0,421.067,ng/mL,5.2667,1,5,163741.7,155549.3,1.05267,4.172,0,pass,-15.0,15.0,,synthetic:R00213:high_qc:1
R00213,high_qc,quantitative,400.0,423.7328,ng/mL,5.9332,2,6,151178.3,142710.9,1.05933,4.221,0,pass,-15.0,15.0,,synthetic:R00213:high_qc:2
R00214,low_qc,quantitative,3.0,2.8894,ng/mL,-3.6873,1,1,147533.9,153182.3,0.96313,4.262,0,pass,-15.0,15.0,,synthetic:R00214:low_qc:1
R00214,low_qc,quantitative,3.0,2.9177,ng/mL,-2.7421,2,2,140556.9,144519.7,0.97258,4.22,0,pass,-15.0,15.0,,synthetic:R00214:low_qc:2
R00214,mid_qc,quantitative,30.0,30.0257,ng/mL,0.0856,1,3,150288.4,150159.8,1.00086,4.232,0,pass,-15.0,15.0,,synthetic:R00214:mid_qc:1
R00214,mid_qc,quantitative,30.0,28.1796,ng/mL,-6.0681,2,4,151530.7,161319.7,0.93932,4.179,0,pass,-15.0,15.0,,synthetic:R00214:mid_qc:2
R00214,high_qc,quantitative,80.0,76.7735,ng/mL,-4.0332,1,5,142125.2,148098.3,0.95967,4.213,0,pass,-15.0,15.0,,synthetic:R00214:high_qc:1
R00214,high_qc,quantitative,80.0,76.7068,ng/mL,-4.1164,2,6,145265.9,151502.4,0.95884,4.251,0,pass,-15.0,15.0,,synthetic:R00214:high_qc:2
R00215,low_qc,quantitative,1.5,1.6416,ng/mL,9.4426,1,1,162046.7,148065.5,1.09443,4.178,0,pass,-15.0,15.0,,synthetic:R00215:low_qc:1
R00215,low_qc,quantitative,1.5,1.5575,ng/mL,3.8352,2,2,142743.7,137471.3,1.03835,4.175,0,pass,-15.0,15.0,,synthetic:R00215:low_qc:2
R00215,mid_qc,quantitative,75.0,70.9009,ng/mL,-5.4655,1,3,149741.9,158399.1,0.94535,4.227,0,pass,-15.0,15.0,,synthetic:R00215:mid_qc:1
R00215,mid_qc,quantitative,75.0,76.2725,ng/mL,1.6966,2,4,150720.4,148205.8,1.01697,4.234,0,pass,-15.0,15.0,,synthetic:R00215:mid_qc:2
R00215,high_qc,quantitative,200.0,201.0541,ng/mL,0.527,1,5,153533.2,152728.2,1.00527,4.213,0,pass,-15.0,15.0,,synthetic:R00215:high_qc:1
R00215,high_qc,quantitative,200.0,209.7218,ng/mL,4.8609,2,6,161748.3,154250.3,1.04861,4.186,0,pass,-15.0,15.0,,synthetic:R00215:high_qc:2
R00216,low_qc,quantitative,6.0,6.4905,ng/mL,8.1747,1,1,160902.1,148742.9,1.08175,4.191,0,pass,-15.0,15.0,,synthetic:R00216:low_qc:1
R00216,low_qc,quantitative,6.0,6.4012,ng/mL,6.6858,2,2,161144.9,151046.2,1.06686,4.226,0,pass,-15.0,15.0,,synthetic:R00216:low_qc:2
R00216,mid_qc,quantitative,150.0,162.4828,ng/mL,8.3219,1,3,167985.8,155080.3,1.08322,4.204,0,pass,-15.0,15.0,,synthetic:R00216:mid_qc:1
R00216,mid_qc,quantitative,150.0,169.751,ng/mL,13.1673,2,4,166866.4,147451.1,1.13167,4.187,0,pass,-15.0,15.0,,synthetic:R00216:mid_qc:2
R00216,high_qc,quantitative,400.0,414.9799,ng/mL,3.745,1,5,159807.0,154038.3,1.03745,4.226,0,pass,-15.0,15.0,,synthetic:R00216:high_qc:1
R00216,high_qc,quantitative,400.0,425.2667,ng/mL,6.3167,2,6,164558.8,154781.8,1.06317,4.225,0,pass,-15.0,15.0,,synthetic:R00216:high_qc:2
R00217,low_qc,quantitative,3.0,2.8207,ng/mL,-5.977,1,1,136348.8,145016.4,0.94023,4.224,0,pass,-15.0,15.0,,synthetic:R00217:low_qc:1
R00217,low_qc,quantitative,3.0,3.0065,ng/mL,0.2173,2,2,159308.1,158962.7,1.00217,4.239,0,pass,-15.0,15.0,,synthetic:R00217:low_qc:2
R00217,mid_qc,quantitative,30.0,29.3792,ng/mL,-2.0693,1,3,136055.3,138930.2,0.97931,4.198,0,pass,-15.0,15.0,,synthetic:R00217:mid_qc:1
R00217,mid_qc,quantitative,30.0,29.2832,ng/mL,-2.3894,2,4,163025.3,167015.9,0.97611,4.244,0,pass,-15.0,15.0,,synthetic:R00217:mid_qc:2
R00217,high_qc,quantitative,80.0,81.2402,ng/mL,1.5503,1,5,158998.6,156571.3,1.0155,4.212,0,pass,-15.0,15.0,,synthetic:R00217:high_qc:1
R00217,high_qc,quantitative,80.0,79.7385,ng/mL,-0.3269,2,6,148816.9,149305.0,0.99673,4.199,0,pass,-15.0,15.0,,synthetic:R00217:high_qc:2
R00218,low_qc,quantitative,1.5,1.4345,ng/mL,-4.3678,1,1,137128.1,143391.2,0.95632,4.176,0,pass,-15.0,15.0,,synthetic:R00218:low_qc:1
R00218,low_qc,quantitative,1.5,1.3838,ng/mL,-7.7453,2,2,130018.5,140934.2,0.92255,4.221,0,pass,-15.0,15.0,,synthetic:R00218:low_qc:2
R00218,mid_qc,quantitative,75.0,71.236,ng/mL,-5.0187,1,3,143489.1,151070.9,0.94981,4.22,0,pass,-15.0,15.0,,synthetic:R00218:mid_qc:1
R00218,mid_qc,quantitative,75.0,62.698,ng/mL,-16.4027,2,4,124581.0,149025.2,0.83597,4.201,0,fail,-15.0,15.0,,synthetic:R00218:mid_qc:2
R00218,high_qc,quantitative,200.0,185.7246,ng/mL,-7.1377,1,5,133375.4,143627.1,0.92862,4.186,0,pass,-15.0,15.0,,synthetic:R00218:high_qc:1
R00218,high_qc,quantitative,200.0,194.1814,ng/mL,-2.9093,2,6,139373.5,143549.8,0.97091,4.202,0,pass,-15.0,15.0,,synthetic:R00218:high_qc:2
R00219,low_qc,quantitative,6.0,6.2588,ng/mL,4.3142,1,1,144514.8,138538.0,1.04314,4.213,0,pass,-15.0,15.0,,synthetic:R00219:low_qc:1
R00219,low_qc,quantitative,6.0,6.3166,ng/mL,5.2774,2,2,165636.2,157333.1,1.05277,4.213,0,pass,-15.0,15.0,,synthetic:R00219:low_qc:2
R00219,mid_qc,quantitative,150.0,160.9579,ng/mL,7.3053,1,3,156544.3,145886.9,1.07305,4.202,0,pass,-15.0,15.0,,synthetic:R00219:mid_qc:1
R00219,mid_qc,quantitative,150.0,138.4332,ng/mL,-7.7112,2,4,141008.3,152790.3,0.92289,4.255,0,pass,-15.0,15.0,,synthetic:R00219:mid_qc:2
R00219,high_qc,quantitative,400.0,429.8012,ng/mL,7.4503,1,5,154021.9,143342.5,1.0745,4.212,0,pass,-15.0,15.0,,synthetic:R00219:high_qc:1
R00219,high_qc,quantitative,400.0,425.9727,ng/mL,6.4932,2,6,161881.1,152010.7,1.06493,4.216,0,pass,-15.0,15.0,,synthetic:R00219:high_qc:2
R00220,low_qc,quantitative,3.0,2.9799,ng/mL,-0.6713,1,1,157773.3,158839.7,0.99329,4.239,0,pass,-15.0,15.0,,synthetic:R00220:low_qc:1
R00220,low_qc,quantitative,3.0,3.2855,ng/mL,9.5176,2,2,164625.9,150319.1,1.09518,4.227,0,pass,-15.0,15.0,,synthetic:R00220:low_qc:2
R00220,mid_qc,quantitative,30.0,29.151,ng/mL,-2.8299,1,3,142858.0,147018.5,0.9717,4.222,0,pass,-15.0,15.0,,synthetic:R00220:mid_qc:1
R00220,mid_qc,quantitative,30.0,29.8223,ng/mL,-0.5923,2,4,140401.6,141238.3,0.99408,4.176,0,pass,-15.0,15.0,,synthetic:R00220:mid_qc:2
R00220,high_qc,quantitative,80.0,77.8626,ng/mL,-2.6717,1,5,142108.2,146009.1,0.97328,4.227,0,pass,-15.0,15.0,,synthetic:R00220:high_qc:1
R00220,high_qc,quantitative,80.0,79.6214,ng/mL,-0.4733,2,6,140425.6,141093.4,0.99527,4.206,0,pass,-15.0,15.0,,synthetic:R00220:high_qc:2
R00221,low_qc,quantitative,1.5,1.4856,ng/mL,-0.9581,1,1,142732.2,144112.9,0.99042,4.21,0,pass,-15.0,15.0,,synthetic:R00221:low_qc:1
R00221,low_qc,quantitative,1.5,1.5231,ng/mL,1.5415,2,2,146816.7,144587.8,1.01542,4.214,0,pass,-15.0,15.0,,synthetic:R00221:low_qc:2
R00221,mid_qc,quantitative,75.0,78.8951,ng/mL,5.1934,1,3,150650.0,143212.3,1.05193,4.217,0,pass,-15.0,15.0,,synthetic:R00221:mid_qc:1
R00221,mid_qc,quantitative,75.0,74.7728,ng/mL,-0.3029,2,4,155824.9,156298.3,0.99697,4.194,0,pass,-15.0,15.0,,synthetic:R00221:mid_qc:2
R00221,high_qc,quantitative,200.0,194.5843,ng/mL,-2.7078,1,5,152265.2,156503.0,0.97292,4.236,0,pass,-15.0,15.0,,synthetic:R00221:high_qc:1
R00221,high_qc,quantitative,200.0,193.1615,ng/mL,-3.4193,2,6,144129.4,149232.0,0.96581,4.203,0,pass,-15.0,15.0,,synthetic:R00221:high_qc:2
R00222,low_qc,quantitative,6.0,6.3493,ng/mL,5.8215,1,1,159369.0,150601.7,1.05822,4.199,0,pass,-15.0,15.0,,synthetic:R00222:low_qc:1
R00222,low_qc,quantitative,6.0,6.4648,ng/mL,7.747,2,2,159727.6,148243.2,1.07747,4.236,0,pass,-15.0,15.0,,synthetic:R00222:low_qc:2
R00222,mid_qc,quantitative,150.0,153.4081,ng/mL,2.2721,1,3,156669.4,153188.9,1.02272,4.195,0,pass,-15.0,15.0,,synthetic:R00222:mid_qc:1
R00222,mid_qc,quantitative,150.0,164.1312,ng/mL,9.4208,2,4,158994.4,145305.5,1.09421,4.19,0,pass,-15.0,15.0,,synthetic:R00222:mid_qc:2
R00222,high_qc,quantitative,400.0,399.0179,ng/mL,-0.2455,1,5,163297.7,163699.6,0.99754,4.233,0,pass,-15.0,15.0,,synthetic:R00222:high_qc:1
R00222,high_qc,quantitative,400.0,415.8539,ng/mL,3.9635,2,6,149848.9,144136.1,1.03963,4.222,0,pass,-15.0,15.0,,synthetic:R00222:high_qc:2
R00223,low_qc,quantitative,3.0,3.1186,ng/mL,3.9542,1,1,162442.1,156263.1,1.03954,4.192,0,pass,-15.0,15.0,,synthetic:R00223:low_qc:1
R00223,low_qc,quantitative,3.0,3.0284,ng/mL,0.948,2,2,147593.4,146207.3,1.00948,4.226,0,pass,-15.0,15.0,,synthetic:R00223:low_qc:2
R00223,mid_qc,quantitative,30.0,30.2987,ng/mL,0.9956,1,3,155467.1,153934.6,1.00996,4.209,0,pass,-15.0,15.0,,synthetic:R00223:mid_qc:1
R00223,mid_qc,quantitative,30.0,30.7002,ng/mL,2.3341,2,4,155169.1,151629.8,1.02334,4.218,0,pass,-15.0,15.0,,synthetic:R00223:mid_qc:2
R00223,high_qc,quantitative,80.0,81.4681,ng/mL,1.8351,1,5,154342.5,151561.2,1.01835,4.203,0,pass,-15.0,15.0,,synthetic:R00223:high_qc:1
R00223,high_qc,quantitative,80.0,79.3557,ng/mL,-0.8054,2,6,152855.5,154096.7,0.99195,4.218,0,pass,-15.0,15.0,,synthetic:R00223:high_qc:2
R00224,low_qc,quantitative,1.5,1.499,ng/mL,-0.0661,1,1,146208.9,146305.7,0.99934,4.239,0,pass,-15.0,15.0,,synthetic:R00224:low_qc:1
R00224,low_qc,quantitative,1.5,1.4792,ng/mL,-1.3894,2,2,141102.9,143091.1,0.98611,4.176,0,pass,-15.0,15.0,,synthetic:R00224:low_qc:2
R00224,mid_qc,quantitative,75.0,79.5816,ng/mL,6.1088,1,3,155576.9,146620.1,1.06109,4.188,0,pass,-15.0,15.0,,synthetic:R00224:mid_qc:1
R00224,mid_qc,quantitative,75.0,75.693,ng/mL,0.9241,2,4,147549.4,146198.4,1.00924,4.205,0,pass,-15.0,15.0,,synthetic:R00224:mid_qc:2
R00224,high_qc,quantitative,200.0,207.1749,ng/mL,3.5875,1,5,146587.0,141510.3,1.03587,4.167,0,pass,-15.0,15.0,,synthetic:R00224:high_qc:1
R00224,high_qc,quantitative,200.0,196.2546,ng/mL,-1.8727,2,6,150965.8,153846.9,0.98127,4.21,0,pass,-15.0,15.0,,synthetic:R00224:high_qc:2
R00225,low_qc,quantitative,6.0,6.1979,ng/mL,3.2984,1,1,154977.4,150028.7,1.03298,4.197,0,pass,-15.0,15.0,,synthetic:R00225:low_qc:1
R00225,low_qc,quantitative,6.0,6.4134,ng/mL,6.8895,2,2,156879.1,146767.4,1.0689,4.219,0,pass,-15.0,15.0,,synthetic:R00225:low_qc:2
R00225,mid_qc,quantitative,150.0,169.354,ng/mL,12.9027,1,3,166742.0,147686.5,1.12903,4.2,0,pass,-15.0,15.0,,synthetic:R00225:mid_qc:1
R00225,mid_qc,quantitative,150.0,164.3435,ng/mL,9.5623,2,4,160971.1,146922.0,1.09562,4.206,0,pass,-15.0,15.0,,synthetic:R00225:mid_qc:2
R00225,high_qc,quantitative,400.0,442.1672,ng/mL,10.5418,1,5,177717.6,160769.6,1.10542,4.229,0,pass,-15.0,15.0,,synthetic:R00225:high_qc:1
R00225,high_qc,quantitative,400.0,443.0317,ng/mL,10.7579,2,6,170195.9,153664.8,1.10758,4.201,0,pass,-15.0,15.0,,synthetic:R00225:high_qc:2
R00226,low_qc,quantitative,3.0,2.953,ng/mL,-1.5676,1,1,145097.9,147408.7,0.98432,4.209,0,pass,-15.0,15.0,,synthetic:R00226:low_qc:1
R00226,low_qc,quantitative,3.0,2.9554,ng/mL,-1.4853,2,2,146302.0,148507.8,0.98515,4.218,0,pass,-15.0,15.0,,synthetic:R00226:low_qc:2
R00226,mid_qc,quantitative,30.0,30.3035,ng/mL,1.0118,1,3,155411.8,153855.1,1.01012,4.18,0,pass,-15.0,15.0,,synthetic:R00226:mid_qc:1
R00226,mid_qc,quantitative,30.0,30.2964,ng/mL,0.9881,2,4,154808.4,153293.7,1.00988,4.212,0,pass,-15.0,15.0,,synthetic:R00226:mid_qc:2
R00226,high_qc,quantitative,80.0,77.6917,ng/mL,-2.8854,1,5,145379.9,149699.3,0.97115,4.213,0,pass,-15.0,15.0,,synthetic:R00226:high_qc:1
R00226,high_qc,quantitative,80.0,76.2098,ng/mL,-4.7377,2,6,143107.8,150225.0,0.95262,4.216,0,pass,-15.0,15.0,,synthetic:R00226:high_qc:2
R00227,low_qc,quantitative,1.5,1.4054,ng/mL,-6.3074,1,1,130338.5,139112.9,0.93693,4.18,0,pass,-15.0,15.0,,synthetic:R00227:low_qc:1
R00227,low_qc,quantitative,1.5,1.3903,ng/mL,-7.3128,2,2,125475.8,135375.6,0.92687,4.229,0,pass,-15.0,15.0,,synthetic:R00227:low_qc:2
R00227,mid_qc,quantitative,75.0,67.1963,ng/mL,-10.4049,1,3,130082.1,145188.9,0.89595,4.221,0,pass,-15.0,15.0,,synthetic:R00227:mid_qc:1
R00227,mid_qc,quantitative,75.0,69.9843,ng/mL,-6.6876,2,4,134356.1,143985.2,0.93312,4.178,0,pass,-15.0,15.0,,synthetic:R00227:mid_qc:2
R00227,high_qc,quantitative,200.0,185.7469,ng/mL,-7.1265,1,5,127647.4,137442.2,0.92873,4.178,0,pass,-15.0,15.0,,synthetic:R00227:high_qc:1
R00227,high_qc,quantitative,200.0,183.9806,ng/mL,-8.0097,2,6,132956.3,144532.9,0.9199,4.224,0,pass,-15.0,15.0,,synthetic:R00227:high_qc:2
R00228,low_qc,quantitative,6.0,6.1658,ng/mL,2.7633,1,1,150985.8,146925.8,1.02763,4.217,0,pass,-15.0,15.0,,synthetic:R00228:low_qc:1
R00228,low_qc,quantitative,6.0,5.549,ng/mL,-7.5159,2,2,140103.6,151489.5,0.92484,4.258,0,pass,-15.0,15.0,,synthetic:R00228:low_qc:2
R00228,mid_qc,quantitative,150.0,156.9937,ng/mL,4.6624,1,3,147698.7,141119.1,1.04662,4.202,0,pass,-15.0,15.0,,synthetic:R00228:mid_qc:1
R00228,mid_qc,quantitative,150.0,162.1576,ng/mL,8.1051,2,4,159488.6,147531.0,1.08105,4.191,0,pass,-15.0,15.0,,synthetic:R00228:mid_qc:2
R00228,high_qc,quantitative,400.0,421.6378,ng/mL,5.4095,1,5,169673.2,160965.9,1.05409,4.217,0,pass,-15.0,15.0,,synthetic:R00228:high_qc:1
R00228,high_qc,quantitative,400.0,392.5623,ng/mL,-1.8594,2,6,155204.3,158144.9,0.98141,4.204,0,pass,-15.0,15.0,,synthetic:R00228:high_qc:2
